id_factura,id_cliente,numero_factura,fecha_emision,fecha_vencimiento,valor_total,estado_factura
45129,11120,FAC-202511-0045129,2025-11-11,2025-11-28,280402,pagada
45130,11120,FAC-202512-0045130,2025-12-02,2025-12-19,272028,pagada
45131,11120,FAC-202604-0045131,2026-04-20,2026-05-03,268160,pagada
45132,11121,FAC-202510-0045132,2025-10-09,2025-10-27,45743,pagada
45133,11121,FAC-202511-0045133,2025-11-13,2025-11-26,62609,pagada
45134,11121,FAC-202604-0045134,2026-04-08,2026-04-24,62961,pagada
45135,11122,FAC-202510-0045135,2025-10-14,2025-10-24,54705,pagada
45136,11122,FAC-202511-0045136,2025-11-06,2025-11-20,50129,pendiente
45137,11122,FAC-202601-0045137,2026-01-07,2026-01-25,67467,pagada
45138,11122,FAC-202602-0045138,2026-02-11,2026-02-23,50002,pagada
45139,11122,FAC-202603-0045139,2026-03-12,2026-03-30,61271,pagada
45140,11122,FAC-202604-0045140,2026-04-24,2026-05-09,61437,pagada
45141,11123,FAC-202510-0045141,2025-10-06,2025-10-20,32564,pagada
45142,11123,FAC-202512-0045142,2025-12-19,2026-01-06,26586,en_mora
45143,11123,FAC-202604-0045143,2026-04-16,2026-04-30,27593,pagada
45144,11123,FAC-202510-0045144,2025-10-24,2025-11-09,124285,pagada
45145,11123,FAC-202512-0045145,2025-12-19,2026-01-06,133536,pendiente
45146,11123,FAC-202603-0045146,2026-03-15,2026-03-28,123843,pagada
45147,11123,FAC-202601-0045147,2026-01-04,2026-01-15,256733,pagada
45148,11123,FAC-202602-0045148,2026-02-17,2026-02-27,250576,pendiente
45149,11123,FAC-202603-0045149,2026-03-23,2026-04-03,242396,pendiente
45150,11124,FAC-202510-0045150,2025-10-18,2025-11-04,80042,pendiente
45151,11124,FAC-202511-0045151,2025-11-02,2025-11-12,66018,pagada
45152,11124,FAC-202512-0045152,2025-12-23,2026-01-04,66530,pendiente
45153,11124,FAC-202601-0045153,2026-01-19,2026-01-31,64625,pagada
45154,11124,FAC-202603-0045154,2026-03-02,2026-03-14,66239,pagada
45155,11124,FAC-202604-0045155,2026-04-07,2026-04-24,64282,pagada
45156,11125,FAC-202510-0045156,2025-10-15,2025-11-01,30803,pagada
45157,11125,FAC-202511-0045157,2025-11-03,2025-11-18,28757,pendiente
45158,11125,FAC-202604-0045158,2026-04-07,2026-04-22,42549,pagada
45159,11125,FAC-202510-0045159,2025-10-11,2025-10-21,212245,pagada
45160,11125,FAC-202511-0045160,2025-11-17,2025-12-06,212478,pagada
45161,11125,FAC-202601-0045161,2026-01-02,2026-01-19,215184,pagada
45162,11125,FAC-202603-0045162,2026-03-17,2026-04-02,223109,vencida
45163,11125,FAC-202604-0045163,2026-04-10,2026-04-24,224777,pendiente
45165,11126,FAC-202601-0045165,2026-01-21,2026-02-08,293038,pagada
45166,11126,FAC-202510-0045166,2025-10-22,2025-11-10,65980,vencida
45167,11126,FAC-202511-0045167,2025-11-15,2025-12-04,66118,pagada
45168,11126,FAC-202512-0045168,2025-12-06,2025-12-25,64395,pagada
45169,11126,FAC-202601-0045169,2026-01-11,2026-01-26,61258,pagada
45170,11126,FAC-202602-0045170,2026-02-09,2026-02-27,75094,pendiente
45171,11127,FAC-202510-0045171,2025-10-13,2025-10-25,42373,pagada
45172,11127,FAC-202512-0045172,2025-12-17,2025-12-28,44409,pagada
45173,11127,FAC-202602-0045173,2026-02-16,2026-03-07,30420,pagada
45174,11128,FAC-202512-0045174,2025-12-04,2025-12-15,95827,pagada
45175,11129,FAC-202510-0045175,2025-10-21,2025-11-03,70473,pagada
45176,11129,FAC-202512-0045176,2025-12-06,2025-12-21,70549,pendiente
45177,11129,FAC-202601-0045177,2026-01-16,2026-02-02,71984,pendiente
45178,11129,FAC-202603-0045178,2026-03-17,2026-03-29,71253,pendiente
45179,11129,FAC-202512-0045179,2025-12-09,2025-12-24,31992,pagada
45180,11129,FAC-202510-0045180,2025-10-16,2025-10-27,347817,pagada
45182,11129,FAC-202601-0045182,2026-01-08,2026-01-25,338140,pendiente
45183,11130,FAC-202510-0045183,2025-10-06,2025-10-18,162126,pagada
45184,11130,FAC-202511-0045184,2025-11-22,2025-12-04,167137,pagada
45185,11130,FAC-202512-0045185,2025-12-09,2025-12-21,174508,pagada
45186,11130,FAC-202601-0045186,2026-01-20,2026-02-03,162352,vencida
45187,11130,FAC-202602-0045187,2026-02-02,2026-02-14,158358,pagada
45188,11130,FAC-202603-0045188,2026-03-09,2026-03-23,176444,pagada
45189,11130,FAC-202604-0045189,2026-04-01,2026-04-20,175665,pagada
45190,11131,FAC-202601-0045190,2026-01-07,2026-01-25,126174,pagada
45191,11131,FAC-202602-0045191,2026-02-19,2026-03-07,120613,vencida
45192,11132,FAC-202602-0045192,2026-02-06,2026-02-24,42430,pagada
45193,11132,FAC-202603-0045193,2026-03-22,2026-04-03,47381,pagada
45194,11132,FAC-202604-0045194,2026-04-18,2026-05-02,44341,pendiente
45195,11133,FAC-202510-0045195,2025-10-10,2025-10-25,160621,vencida
45196,11133,FAC-202512-0045196,2025-12-15,2025-12-30,171383,pagada
45197,11133,FAC-202601-0045197,2026-01-16,2026-02-02,173822,pagada
45198,11134,FAC-202603-0045198,2026-03-17,2026-03-29,37666,pagada
45199,11135,FAC-202510-0045199,2025-10-02,2025-10-17,32875,pagada
45200,11136,FAC-202603-0045200,2026-03-02,2026-03-19,56045,pagada
45201,11136,FAC-202511-0045201,2025-11-13,2025-11-25,86344,pagada
45202,11136,FAC-202601-0045202,2026-01-18,2026-02-02,78706,pagada
45203,11136,FAC-202602-0045203,2026-02-06,2026-02-19,81981,vencida
45204,11136,FAC-202603-0045204,2026-03-01,2026-03-11,76087,pagada
45205,11136,FAC-202604-0045205,2026-04-01,2026-04-14,88310,pendiente
45206,11137,FAC-202510-0045206,2025-10-20,2025-11-04,282935,pagada
45207,11137,FAC-202511-0045207,2025-11-02,2025-11-19,271593,pagada
45208,11137,FAC-202604-0045208,2026-04-06,2026-04-19,278307,pendiente
45209,11137,FAC-202510-0045209,2025-10-19,2025-10-29,64818,pagada
45210,11137,FAC-202511-0045210,2025-11-04,2025-11-22,76826,vencida
45211,11137,FAC-202512-0045211,2025-12-22,2026-01-03,63524,pagada
45212,11137,FAC-202602-0045212,2026-02-08,2026-02-24,77282,pagada
45213,11138,FAC-202510-0045213,2025-10-03,2025-10-14,110280,pagada
45214,11138,FAC-202601-0045214,2026-01-20,2026-01-30,101962,pagada
45216,11139,FAC-202511-0045216,2025-11-05,2025-11-23,18268,pagada
45217,11139,FAC-202603-0045217,2026-03-23,2026-04-07,34215,pagada
45218,11140,FAC-202603-0045218,2026-03-02,2026-03-18,81826,pagada
45219,11140,FAC-202512-0045219,2025-12-09,2025-12-19,237402,pagada
45221,11140,FAC-202604-0045221,2026-04-22,2026-05-04,234900,pagada
45222,11140,FAC-202510-0045222,2025-10-18,2025-11-03,130486,pagada
45223,11140,FAC-202511-0045223,2025-11-21,2025-12-06,136878,en_mora
45224,11140,FAC-202602-0045224,2026-02-10,2026-02-24,146044,pagada
45226,11141,FAC-202510-0045226,2025-10-10,2025-10-20,28273,pagada
45227,11141,FAC-202602-0045227,2026-02-01,2026-02-19,43159,en_mora
45228,11141,FAC-202604-0045228,2026-04-16,2026-04-30,33658,pagada
45229,11142,FAC-202510-0045229,2025-10-20,2025-11-01,66592,pagada
45230,11142,FAC-202511-0045230,2025-11-15,2025-11-25,73500,pagada
45231,11142,FAC-202512-0045231,2025-12-18,2026-01-04,73887,vencida
45232,11143,FAC-202510-0045232,2025-10-21,2025-11-03,34389,pagada
45233,11144,FAC-202510-0045233,2025-10-09,2025-10-24,49498,pagada
45234,11144,FAC-202511-0045234,2025-11-12,2025-11-28,54848,pendiente
45235,11144,FAC-202604-0045235,2026-04-18,2026-05-04,45669,pagada
45236,11145,FAC-202510-0045236,2025-10-14,2025-10-24,46864,pagada
45237,11145,FAC-202511-0045237,2025-11-07,2025-11-20,61453,pagada
45238,11145,FAC-202601-0045238,2026-01-01,2026-01-18,58839,pagada
45239,11145,FAC-202604-0045239,2026-04-20,2026-05-05,51765,pagada
45240,11145,FAC-202510-0045240,2025-10-22,2025-11-07,101055,pagada
45242,11145,FAC-202512-0045242,2025-12-03,2025-12-16,170118,vencida
45243,11145,FAC-202601-0045243,2026-01-24,2026-02-07,166276,pagada
45245,11147,FAC-202601-0045245,2026-01-21,2026-02-09,38898,pagada
45246,11147,FAC-202603-0045246,2026-03-07,2026-03-20,22913,vencida
45247,11147,FAC-202510-0045247,2025-10-02,2025-10-19,38525,pagada
45248,11147,FAC-202512-0045248,2025-12-14,2025-12-27,27929,pagada
45249,11147,FAC-202601-0045249,2026-01-24,2026-02-11,35853,pagada
45250,11147,FAC-202602-0045250,2026-02-10,2026-03-01,45699,pagada
45251,11147,FAC-202604-0045251,2026-04-23,2026-05-11,39629,pagada
45253,11147,FAC-202511-0045253,2025-11-03,2025-11-13,90377,pagada
45254,11147,FAC-202602-0045254,2026-02-24,2026-03-11,99654,pagada
45255,11147,FAC-202510-0045255,2025-10-10,2025-10-25,128164,pagada
45256,11147,FAC-202601-0045256,2026-01-04,2026-01-23,132451,pagada
45257,11147,FAC-202602-0045257,2026-02-06,2026-02-18,140530,pagada
45258,11147,FAC-202603-0045258,2026-03-24,2026-04-10,142315,en_mora
45259,11148,FAC-202510-0045259,2025-10-04,2025-10-19,54059,pendiente
45260,11148,FAC-202601-0045260,2026-01-03,2026-01-21,54566,en_mora
45261,11148,FAC-202603-0045261,2026-03-19,2026-04-05,46213,pendiente
45262,11148,FAC-202510-0045262,2025-10-01,2025-10-15,287989,pagada
45263,11148,FAC-202511-0045263,2025-11-20,2025-11-30,286318,pagada
45264,11148,FAC-202512-0045264,2025-12-03,2025-12-21,291634,pagada
45265,11148,FAC-202602-0045265,2026-02-14,2026-03-02,298332,pagada
45268,11148,FAC-202603-0045268,2026-03-11,2026-03-25,161208,en_mora
45269,11148,FAC-202604-0045269,2026-04-24,2026-05-05,165013,pagada
45270,11149,FAC-202510-0045270,2025-10-20,2025-11-02,44135,pagada
45271,11150,FAC-202601-0045271,2026-01-20,2026-02-04,29630,pagada
45272,11151,FAC-202601-0045272,2026-01-17,2026-02-04,35069,en_mora
45274,11152,FAC-202510-0045274,2025-10-21,2025-11-03,76587,pagada
45276,11153,FAC-202510-0045276,2025-10-07,2025-10-23,48745,pagada
45277,11153,FAC-202604-0045277,2026-04-11,2026-04-25,35726,pagada
45278,11153,FAC-202510-0045278,2025-10-05,2025-10-21,67526,pagada
45279,11153,FAC-202511-0045279,2025-11-13,2025-11-28,76362,pagada
45280,11153,FAC-202604-0045280,2026-04-18,2026-05-03,81976,pagada
45281,11154,FAC-202510-0045281,2025-10-20,2025-11-03,239675,pagada
45282,11154,FAC-202602-0045282,2026-02-22,2026-03-13,243694,pagada
45283,11154,FAC-202603-0045283,2026-03-18,2026-04-01,244321,pendiente
45284,11154,FAC-202604-0045284,2026-04-22,2026-05-02,241776,pagada
45285,11154,FAC-202512-0045285,2025-12-15,2026-01-02,56980,pendiente
45286,11154,FAC-202601-0045286,2026-01-05,2026-01-22,67291,vencida
45287,11154,FAC-202602-0045287,2026-02-12,2026-02-28,56425,pagada
45288,11155,FAC-202510-0045288,2025-10-07,2025-10-22,61996,pagada
45289,11155,FAC-202511-0045289,2025-11-07,2025-11-19,79354,vencida
45290,11155,FAC-202602-0045290,2026-02-11,2026-02-23,70173,pagada
45291,11155,FAC-202603-0045291,2026-03-17,2026-03-30,78427,pagada
45292,11155,FAC-202510-0045292,2025-10-17,2025-10-31,223142,pagada
45293,11155,FAC-202603-0045293,2026-03-24,2026-04-08,210815,pagada
45294,11155,FAC-202604-0045294,2026-04-22,2026-05-03,217611,pagada
45295,11156,FAC-202603-0045295,2026-03-17,2026-04-05,32138,vencida
45296,11157,FAC-202510-0045296,2025-10-24,2025-11-03,100964,pagada
45297,11157,FAC-202603-0045297,2026-03-04,2026-03-22,86192,pagada
45299,11157,FAC-202602-0045299,2026-02-21,2026-03-10,161342,pagada
45300,11158,FAC-202510-0045300,2025-10-07,2025-10-20,32927,pagada
45301,11158,FAC-202512-0045301,2025-12-15,2026-01-03,27573,pendiente
45302,11159,FAC-202510-0045302,2025-10-20,2025-11-08,43746,pagada
45303,11159,FAC-202602-0045303,2026-02-20,2026-03-10,48757,pagada
45304,11159,FAC-202604-0045304,2026-04-01,2026-04-13,48686,pagada
45305,11160,FAC-202601-0045305,2026-01-24,2026-02-04,92886,pagada
45306,11161,FAC-202510-0045306,2025-10-24,2025-11-10,18141,pendiente
45307,11162,FAC-202603-0045307,2026-03-14,2026-03-28,34900,pagada
45308,11164,FAC-202510-0045308,2025-10-20,2025-10-31,85623,vencida
45309,11164,FAC-202510-0045309,2025-10-14,2025-10-26,72330,pendiente
45310,11164,FAC-202602-0045310,2026-02-10,2026-02-23,69682,pendiente
45311,11165,FAC-202510-0045311,2025-10-18,2025-10-28,89265,pendiente
45313,11165,FAC-202512-0045313,2025-12-20,2026-01-03,91126,pagada
45314,11165,FAC-202601-0045314,2026-01-22,2026-02-09,86103,pagada
45317,11166,FAC-202510-0045317,2025-10-18,2025-11-04,263179,pagada
45318,11166,FAC-202603-0045318,2026-03-14,2026-04-01,266545,pagada
45320,11166,FAC-202510-0045320,2025-10-09,2025-10-25,71069,en_mora
45321,11166,FAC-202511-0045321,2025-11-02,2025-11-16,53830,pagada
45322,11166,FAC-202512-0045322,2025-12-14,2025-12-29,69720,pagada
45323,11166,FAC-202601-0045323,2026-01-04,2026-01-21,52656,pagada
45324,11166,FAC-202602-0045324,2026-02-23,2026-03-06,61915,pendiente
45325,11166,FAC-202603-0045325,2026-03-08,2026-03-19,59915,vencida
45326,11167,FAC-202510-0045326,2025-10-15,2025-10-26,23120,pagada
45327,11167,FAC-202512-0045327,2025-12-11,2025-12-26,29263,pagada
45328,11167,FAC-202602-0045328,2026-02-19,2026-03-01,32151,pagada
45329,11167,FAC-202604-0045329,2026-04-05,2026-04-21,21721,pagada
45330,11167,FAC-202510-0045330,2025-10-18,2025-10-29,128680,pagada
45331,11167,FAC-202512-0045331,2025-12-05,2025-12-15,139026,pagada
45333,11167,FAC-202603-0045333,2026-03-11,2026-03-30,135241,vencida
45334,11167,FAC-202511-0045334,2025-11-05,2025-11-15,47628,pagada
45336,11167,FAC-202601-0045336,2026-01-17,2026-01-31,48322,en_mora
45338,11168,FAC-202510-0045338,2025-10-10,2025-10-21,32404,pagada
45339,11168,FAC-202603-0045339,2026-03-05,2026-03-15,109388,pagada
45340,11168,FAC-202604-0045340,2026-04-05,2026-04-21,109429,pendiente
45341,11169,FAC-202510-0045341,2025-10-06,2025-10-22,301381,pagada
45342,11169,FAC-202511-0045342,2025-11-18,2025-12-07,311732,pagada
45343,11169,FAC-202604-0045343,2026-04-11,2026-04-30,297442,pagada
45344,11169,FAC-202602-0045344,2026-02-19,2026-03-06,19509,pagada
45345,11170,FAC-202510-0045345,2025-10-15,2025-10-28,109714,pendiente
45346,11170,FAC-202603-0045346,2026-03-07,2026-03-19,101785,pagada
45347,11171,FAC-202510-0045347,2025-10-14,2025-11-01,28600,pagada
45348,11171,FAC-202512-0045348,2025-12-16,2025-12-31,18752,pagada
45349,11171,FAC-202602-0045349,2026-02-23,2026-03-09,28650,pendiente
45350,11171,FAC-202603-0045350,2026-03-10,2026-03-28,100030,pendiente
45351,11171,FAC-202604-0045351,2026-04-09,2026-04-27,109407,pagada
45352,11172,FAC-202510-0045352,2025-10-03,2025-10-13,95679,en_mora
45353,11172,FAC-202603-0045353,2026-03-02,2026-03-17,88446,pagada
45354,11172,FAC-202604-0045354,2026-04-06,2026-04-19,85086,pagada
45355,11173,FAC-202510-0045355,2025-10-03,2025-10-19,337190,pagada
45356,11173,FAC-202603-0045356,2026-03-06,2026-03-22,351511,pendiente
45357,11173,FAC-202604-0045357,2026-04-11,2026-04-28,350533,pagada
45358,11173,FAC-202510-0045358,2025-10-03,2025-10-21,52046,pagada
45359,11173,FAC-202512-0045359,2025-12-17,2025-12-28,56082,pagada
45360,11173,FAC-202602-0045360,2026-02-01,2026-02-20,50941,pagada
45361,11173,FAC-202604-0045361,2026-04-24,2026-05-07,38177,pagada
45362,11174,FAC-202510-0045362,2025-10-05,2025-10-24,85449,pagada
45363,11174,FAC-202512-0045363,2025-12-15,2025-12-29,85109,pagada
45364,11174,FAC-202601-0045364,2026-01-04,2026-01-19,93811,pagada
45365,11174,FAC-202602-0045365,2026-02-12,2026-02-23,86990,pagada
45366,11174,FAC-202603-0045366,2026-03-04,2026-03-15,33821,pagada
45367,11175,FAC-202510-0045367,2025-10-23,2025-11-03,37988,en_mora
45368,11176,FAC-202604-0045368,2026-04-17,2026-04-28,22907,vencida
45369,11176,FAC-202603-0045369,2026-03-10,2026-03-23,136490,vencida
45370,11176,FAC-202604-0045370,2026-04-17,2026-04-27,128214,pagada
45371,11178,FAC-202510-0045371,2025-10-23,2025-11-09,86340,pagada
45373,11178,FAC-202603-0045373,2026-03-07,2026-03-25,97062,pagada
45374,11179,FAC-202510-0045374,2025-10-19,2025-11-07,33140,pagada
45375,11179,FAC-202512-0045375,2025-12-22,2026-01-07,34888,pendiente
45376,11179,FAC-202602-0045376,2026-02-03,2026-02-18,37924,pagada
45377,11179,FAC-202604-0045377,2026-04-10,2026-04-28,40151,pagada
45378,11179,FAC-202510-0045378,2025-10-24,2025-11-07,68574,pagada
45379,11179,FAC-202511-0045379,2025-11-10,2025-11-28,60762,pagada
45380,11179,FAC-202602-0045380,2026-02-15,2026-03-02,67658,vencida
45381,11179,FAC-202603-0045381,2026-03-20,2026-04-08,73525,pagada
45382,11180,FAC-202510-0045382,2025-10-07,2025-10-21,168436,pendiente
45383,11180,FAC-202602-0045383,2026-02-06,2026-02-22,169642,pendiente
45384,11180,FAC-202603-0045384,2026-03-12,2026-03-30,174073,pendiente
45385,11181,FAC-202601-0045385,2026-01-20,2026-01-30,97893,en_mora
45386,11181,FAC-202602-0045386,2026-02-16,2026-03-04,97104,vencida
45387,11182,FAC-202510-0045387,2025-10-10,2025-10-27,274917,pagada
45388,11182,FAC-202601-0045388,2026-01-03,2026-01-19,273236,pagada
45390,11183,FAC-202510-0045390,2025-10-16,2025-11-02,27123,pagada
45391,11183,FAC-202512-0045391,2025-12-07,2025-12-23,14268,en_mora
45392,11183,FAC-202604-0045392,2026-04-17,2026-05-06,13570,pagada
45393,11184,FAC-202512-0045393,2025-12-04,2025-12-23,177148,pagada
45394,11184,FAC-202602-0045394,2026-02-20,2026-03-03,188885,pagada
45395,11185,FAC-202601-0045395,2026-01-06,2026-01-24,74097,pagada
45396,11185,FAC-202602-0045396,2026-02-23,2026-03-08,71376,pagada
45398,11185,FAC-202604-0045398,2026-04-07,2026-04-21,33658,en_mora
45399,11186,FAC-202510-0045399,2025-10-11,2025-10-26,148762,pagada
45400,11186,FAC-202512-0045400,2025-12-11,2025-12-28,44366,pagada
45401,11186,FAC-202602-0045401,2026-02-12,2026-02-28,39821,pagada
45402,11186,FAC-202604-0045402,2026-04-18,2026-04-28,30189,pagada
45403,11187,FAC-202602-0045403,2026-02-15,2026-02-28,34493,pagada
45404,11188,FAC-202510-0045404,2025-10-07,2025-10-25,36206,pagada
45405,11188,FAC-202601-0045405,2026-01-17,2026-01-29,27904,pagada
45406,11188,FAC-202603-0045406,2026-03-24,2026-04-03,31199,pagada
45407,11188,FAC-202510-0045407,2025-10-15,2025-10-25,87266,pagada
45408,11188,FAC-202512-0045408,2025-12-09,2025-12-19,85569,pagada
45410,11188,FAC-202603-0045410,2026-03-22,2026-04-02,79828,pendiente
45411,11189,FAC-202510-0045411,2025-10-23,2025-11-05,92312,pagada
45413,11189,FAC-202602-0045413,2026-02-02,2026-02-19,90659,pendiente
45414,11189,FAC-202510-0045414,2025-10-06,2025-10-24,43825,pagada
45416,11190,FAC-202603-0045416,2026-03-01,2026-03-18,185740,pagada
45417,11190,FAC-202604-0045417,2026-04-23,2026-05-09,187241,pagada
45418,11191,FAC-202510-0045418,2025-10-08,2025-10-23,35590,pagada
45419,11191,FAC-202512-0045419,2025-12-18,2026-01-05,20962,pagada
45420,11191,FAC-202602-0045420,2026-02-06,2026-02-18,33838,vencida
45422,11191,FAC-202510-0045422,2025-10-03,2025-10-19,59754,pagada
45424,11191,FAC-202602-0045424,2026-02-18,2026-03-03,67061,pagada
45425,11191,FAC-202603-0045425,2026-03-22,2026-04-05,63206,pagada
45426,11191,FAC-202510-0045426,2025-10-11,2025-10-24,110253,pagada
45427,11191,FAC-202604-0045427,2026-04-07,2026-04-21,97416,pagada
45428,11191,FAC-202510-0045428,2025-10-06,2025-10-25,305064,pagada
45429,11191,FAC-202511-0045429,2025-11-20,2025-11-30,309924,pagada
45430,11191,FAC-202602-0045430,2026-02-23,2026-03-06,305441,pagada
45431,11192,FAC-202510-0045431,2025-10-23,2025-11-09,33960,pagada
45432,11192,FAC-202512-0045432,2025-12-06,2025-12-21,29378,pagada
45433,11193,FAC-202603-0045433,2026-03-08,2026-03-20,21582,en_mora
45435,11193,FAC-202511-0045435,2025-11-22,2025-12-02,53165,vencida
45436,11193,FAC-202512-0045436,2025-12-17,2025-12-27,57697,pagada
45437,11193,FAC-202601-0045437,2026-01-22,2026-02-09,59120,pagada
45438,11193,FAC-202602-0045438,2026-02-16,2026-03-02,62717,pendiente
45439,11193,FAC-202604-0045439,2026-04-03,2026-04-21,45803,pagada
45440,11194,FAC-202510-0045440,2025-10-11,2025-10-24,43582,vencida
45441,11194,FAC-202601-0045441,2026-01-16,2026-01-28,54686,pagada
45443,11195,FAC-202512-0045443,2025-12-22,2026-01-04,131162,en_mora
45444,11195,FAC-202601-0045444,2026-01-08,2026-01-25,130820,pagada
45445,11195,FAC-202603-0045445,2026-03-01,2026-03-19,140505,pagada
45446,11196,FAC-202510-0045446,2025-10-19,2025-10-29,44775,pagada
45447,11196,FAC-202512-0045447,2025-12-21,2025-12-31,43986,pagada
45448,11196,FAC-202602-0045448,2026-02-04,2026-02-15,40752,pagada
45449,11197,FAC-202512-0045449,2025-12-20,2026-01-04,156139,pendiente
45451,11197,FAC-202604-0045451,2026-04-22,2026-05-04,166545,pagada
45452,11198,FAC-202510-0045452,2025-10-24,2025-11-03,84555,en_mora
45453,11198,FAC-202512-0045453,2025-12-23,2026-01-10,84618,pagada
45454,11198,FAC-202602-0045454,2026-02-11,2026-02-28,86956,pagada
45455,11199,FAC-202510-0045455,2025-10-02,2025-10-19,23128,pendiente
45456,11199,FAC-202602-0045456,2026-02-22,2026-03-13,14043,pagada
45457,11199,FAC-202604-0045457,2026-04-05,2026-04-23,14182,pendiente
45458,11200,FAC-202510-0045458,2025-10-17,2025-10-31,42447,en_mora
45459,11200,FAC-202512-0045459,2025-12-12,2025-12-25,24061,pagada
45460,11201,FAC-202510-0045460,2025-10-10,2025-10-20,95374,pagada
45461,11201,FAC-202511-0045461,2025-11-22,2025-12-08,88368,pagada
45463,11201,FAC-202603-0045463,2026-03-16,2026-04-02,87189,pagada
45464,11201,FAC-202510-0045464,2025-10-18,2025-11-02,67329,vencida
45466,11201,FAC-202512-0045466,2025-12-07,2025-12-24,70144,pagada
45467,11201,FAC-202602-0045467,2026-02-01,2026-02-12,77223,pagada
45468,11202,FAC-202510-0045468,2025-10-02,2025-10-15,59161,pagada
45469,11202,FAC-202601-0045469,2026-01-04,2026-01-21,49197,vencida
