"id_llamada","id_cliente","id_agente","id_departamento","id_caso","id_tipo_servicio","id_motivo","id_resultado","tipo_llamada","fecha_hora_inicio","fecha_hora_fin","duracion_segundos","tiempo_espera_segundos","canal","requiere_seguimiento"
"80803","25852","105","5","","5","13","6","entrante","2026-02-11 11:24:43","2026-02-11 11:27:48","185","91","campana","1"
"81733","28798","26","5","","5","14","3","entrante","2026-02-11 11:26:43","2026-02-11 11:28:06","83","96","telefono","1"
"83385","21464","133","1","","1","1","1","entrante","2026-02-11 11:28:25","2026-02-11 11:31:26","181","17","telefono","0"
"118798","11113","178","4","","4","10","1","saliente","2026-02-11 11:29:21","2026-02-11 11:31:33","132","45","telefono","0"
"51121","9830","22","5","25993","5","15","2","entrante","2026-02-11 11:29:21","2026-02-11 11:32:24","183","89","voip","1"
"60986","24632","4","5","","5","13","1","saliente","2026-02-11 11:32:29","2026-02-11 11:34:52","143","47","campana","0"
"4708","12180","162","5","2388","5","15","1","entrante","2026-02-11 11:32:51","2026-02-11 11:35:39","168","158","telefono","0"
"74451","23937","12","1","","1","2","1","entrante","2026-02-11 11:33:41","2026-02-11 11:36:50","189","18","telefono","0"
"6145","7105","27","1","3109","1","3","6","entrante","2026-02-11 11:34:51","2026-02-11 11:39:19","268","92","telefono","1"
"92403","23393","144","5","","5","14","1","saliente","2026-02-11 11:35:23","2026-02-11 11:38:37","194","75","telefono","0"
"86212","21666","158","1","","1","3","3","saliente","2026-02-11 11:37:33","2026-02-11 11:40:18","165","3","telefono","1"
"7897","22350","17","5","4004","5","14","6","entrante","2026-02-11 11:39:41","2026-02-11 11:45:10","329","104","voip","1"
"62634","19193","85","1","","1","3","1","entrante","2026-02-11 11:40:25","2026-02-11 11:43:19","174","102","campana","0"
"87981","27467","59","3","","3","9","6","entrante","2026-02-11 11:43:17","2026-02-11 11:45:39","142","86","campana","1"
"56377","17977","174","2","28633","2","5","3","entrante","2026-02-11 11:43:48","2026-02-11 11:53:10","562","142","campana","1"
"92116","28773","157","3","","3","9","1","entrante","2026-02-11 11:44:37","2026-02-11 11:47:52","195","35","voip","0"
"65696","28800","4","5","","5","15","1","entrante","2026-02-11 11:45:48","2026-02-11 11:49:59","251","56","telefono","0"
"93989","18048","34","3","","3","7","1","entrante","2026-02-11 11:46:48","2026-02-11 11:50:34","226","28","telefono","0"
"67593","17305","65","4","","4","10","7","saliente","2026-02-11 11:51:24","2026-02-11 11:54:32","188","50","telefono","0"
"1089","23270","118","3","545","3","7","2","entrante","2026-02-11 11:53:23","2026-02-11 11:56:04","161","31","telefono","1"
"28766","13519","171","2","14581","2","6","2","entrante","2026-02-11 11:53:45","2026-02-11 11:58:23","278","87","telefono","1"
"95500","2570","80","1","","1","2","1","entrante","2026-02-11 11:54:39","2026-02-11 11:58:36","237","60","telefono","0"
"18593","27673","117","2","9431","2","6","1","entrante","2026-02-11 11:54:55","2026-02-11 11:59:20","265","155","telefono","0"
"11602","932","120","4","5874","4","12","7","entrante","2026-02-11 11:55:54","2026-02-11 11:59:34","220","125","telefono","0"
"121624","24863","163","3","","3","8","1","entrante","2026-02-11 11:56:14","2026-02-11 11:59:07","173","30","telefono","0"
"109861","196","","2","","2","6","5","saliente","2026-02-11 11:56:27","2026-02-11 11:57:01","34","87","telefono","0"
"109923","6400","104","5","","5","14","1","saliente","2026-02-11 11:57:13","2026-02-11 11:59:58","165","42","voip","0"
"50792","7398","111","5","25828","5","15","1","entrante","2026-02-11 11:57:25","2026-02-11 12:01:38","253","108","telefono","0"
"55177","13519","165","5","28044","5","15","6","entrante","2026-02-11 11:59:19","2026-02-11 12:03:46","267","56","telefono","1"
"19576","9208","38","1","9938","1","1","1","entrante","2026-02-11 11:59:40","2026-02-11 12:04:50","310","147","campana","0"
"84745","3416","27","1","","1","2","3","entrante","2026-02-11 12:00:57","2026-02-11 12:04:39","222","45","telefono","1"
"21192","20867","132","1","10753","1","2","1","entrante","2026-02-11 12:06:35","2026-02-11 12:14:55","500","130","telefono","0"
"39778","14205","172","1","20266","1","1","6","entrante","2026-02-11 12:07:04","2026-02-11 12:10:57","233","109","telefono","1"
"13139","4429","172","1","6664","1","2","1","entrante","2026-02-11 12:07:10","2026-02-11 12:14:02","412","71","telefono","0"
"8286","648","165","5","4192","5","15","3","entrante","2026-02-11 12:09:48","2026-02-11 12:13:04","196","14","telefono","1"
"112589","29666","57","5","","5","13","1","entrante","2026-02-11 12:10:28","2026-02-11 12:13:53","205","57","telefono","0"
"69597","5903","57","5","","5","13","1","saliente","2026-02-11 12:11:15","2026-02-11 12:16:24","309","79","telefono","0"
"115265","28470","42","2","","2","5","1","entrante","2026-02-11 12:12:10","2026-02-11 12:19:38","448","93","voip","0"
"67716","1306","111","5","","5","14","1","entrante","2026-02-11 12:15:55","2026-02-11 12:17:56","121","97","voip","0"
"109776","18714","96","3","","3","8","1","entrante","2026-02-11 12:17:58","2026-02-11 12:20:26","148","45","voip","0"
"37954","18034","28","4","19331","4","12","1","saliente","2026-02-11 12:18:02","2026-02-11 12:20:00","118","73","voip","0"
"79621","6916","92","1","","1","2","1","entrante","2026-02-11 12:19:55","2026-02-11 12:22:26","151","118","voip","0"
"110376","21423","57","5","","5","13","1","entrante","2026-02-11 12:22:07","2026-02-11 12:26:33","266","79","voip","0"
"83124","19768","20","2","","2","5","1","entrante","2026-02-11 12:23:32","2026-02-11 12:31:00","448","69","voip","0"
"94946","18864","171","2","","2","4","1","entrante","2026-02-11 12:23:34","2026-02-11 12:30:41","427","111","voip","0"
"124394","11304","146","1","","1","1","1","entrante","2026-02-11 12:25:26","2026-02-11 12:29:20","234","7","telefono","0"
"113758","14784","59","3","","3","8","1","entrante","2026-02-11 12:27:41","2026-02-11 12:31:29","228","3","telefono","0"
"71769","8420","15","3","","3","7","1","saliente","2026-02-11 12:28:10","2026-02-11 12:31:16","186","89","telefono","0"
"47018","5090","43","4","23925","4","11","2","saliente","2026-02-11 12:29:31","2026-02-11 12:34:44","313","6","voip","1"
"29026","4448","125","1","14716","1","1","1","entrante","2026-02-11 12:30:33","2026-02-11 12:35:55","322","61","telefono","0"
"90406","7890","154","3","","3","9","6","entrante","2026-02-11 12:31:07","2026-02-11 12:33:26","139","74","telefono","1"
"114711","27795","150","1","","1","2","1","entrante","2026-02-11 12:35:58","2026-02-11 12:39:11","193","129","telefono","0"
"84303","21390","111","5","","5","15","6","entrante","2026-02-11 12:36:36","2026-02-11 12:39:22","166","60","campana","1"
"94935","18430","","4","","4","11","5","saliente","2026-02-11 12:37:58","2026-02-11 12:38:19","21","114","telefono","0"
"87500","2889","53","1","","1","3","1","saliente","2026-02-11 12:39:52","2026-02-11 12:42:32","160","31","telefono","0"
"25339","24596","130","1","12861","1","1","3","entrante","2026-02-11 12:40:32","2026-02-11 12:46:19","347","126","telefono","1"
"25430","18793","31","4","12911","4","12","1","saliente","2026-02-11 12:40:38","2026-02-11 12:44:26","228","136","telefono","0"
"59032","1612","125","1","","1","2","1","entrante","2026-02-11 12:42:34","2026-02-11 12:46:35","241","93","telefono","0"
"95166","8788","","5","","5","13","4","saliente","2026-02-11 12:44:09","2026-02-11 12:44:36","27","104","telefono","0"
"111899","14544","136","4","","4","12","1","saliente","2026-02-11 12:44:41","2026-02-11 12:48:41","240","104","campana","0"
"455","28431","70","2","226","2","5","6","entrante","2026-02-11 12:45:09","2026-02-11 12:49:14","245","106","telefono","1"
"59628","17468","154","3","","3","7","1","entrante","2026-02-11 12:45:21","2026-02-11 12:51:04","343","53","telefono","0"
"48208","3855","52","2","24526","2","6","3","entrante","2026-02-11 12:46:28","2026-02-11 12:53:32","424","156","telefono","1"
"122103","23740","160","2","","2","6","1","entrante","2026-02-11 12:46:37","2026-02-11 12:56:48","611","134","telefono","0"
"52791","14079","135","5","26834","5","14","2","entrante","2026-02-11 12:50:23","2026-02-11 12:53:50","207","91","telefono","1"
"86268","28115","136","4","","4","12","1","saliente","2026-02-11 12:52:19","2026-02-11 12:55:45","206","116","telefono","0"
"54883","3175","132","1","27908","1","1","6","entrante","2026-02-11 12:53:19","2026-02-11 12:59:03","344","110","campana","1"
"47849","20764","10","2","24356","2","5","3","entrante","2026-02-11 12:54:06","2026-02-11 13:00:58","412","63","telefono","1"
"14970","15036","173","2","7575","2","6","1","entrante","2026-02-11 12:54:30","2026-02-11 13:02:17","467","25","telefono","0"
"26354","9656","68","1","13379","1","1","2","entrante","2026-02-11 12:55:14","2026-02-11 13:01:55","401","46","voip","1"
"109677","12435","180","2","","2","6","1","entrante","2026-02-11 12:55:45","2026-02-11 13:00:45","300","144","telefono","0"
"13725","14402","94","1","6953","1","3","3","entrante","2026-02-11 12:57:47","2026-02-11 13:02:27","280","111","telefono","1"
"105024","72","162","5","","5","15","1","saliente","2026-02-11 12:57:56","2026-02-11 13:04:03","367","14","voip","0"
"120306","18636","63","5","","5","14","1","saliente","2026-02-11 12:59:29","2026-02-11 13:03:23","234","89","telefono","0"
"112798","9784","126","5","","5","13","1","entrante","2026-02-11 12:59:36","2026-02-11 13:02:01","145","45","telefono","0"
"62941","20765","28","4","","4","11","1","saliente","2026-02-11 12:59:58","2026-02-11 13:03:57","239","48","telefono","0"
"51404","11322","53","1","26134","1","1","1","entrante","2026-02-11 13:00:04","2026-02-11 13:03:54","230","128","telefono","0"
"102318","10169","165","5","","5","14","3","entrante","2026-02-11 13:00:32","2026-02-11 13:03:16","164","39","voip","1"
"8403","29490","125","1","4247","1","2","1","entrante","2026-02-11 13:02:09","2026-02-11 13:06:43","274","118","telefono","0"
"23939","11719","92","1","12147","1","2","3","entrante","2026-02-11 13:02:22","2026-02-11 13:05:02","160","103","voip","1"
"83643","4973","169","5","","5","15","1","entrante","2026-02-11 13:03:28","2026-02-11 13:05:47","139","112","telefono","0"
"32637","21550","40","1","16603","1","1","6","entrante","2026-02-11 13:04:34","2026-02-11 13:10:08","334","74","telefono","1"
"87776","18352","55","2","","2","4","1","entrante","2026-02-11 13:05:21","2026-02-11 13:14:33","552","89","telefono","0"
"86229","26684","137","5","","5","13","1","entrante","2026-02-11 13:07:00","2026-02-11 13:11:34","274","65","telefono","0"
"29871","6066","58","4","15160","4","10","7","saliente","2026-02-11 13:07:19","2026-02-11 13:11:42","263","45","telefono","0"
"12715","4911","9","3","6430","3","7","3","entrante","2026-02-11 13:07:38","2026-02-11 13:11:43","245","167","voip","1"
"17756","1386","17","5","8988","5","13","2","entrante","2026-02-11 13:08:16","2026-02-11 13:11:30","194","87","telefono","1"
"65028","757","4","5","","5","13","6","entrante","2026-02-11 13:11:44","2026-02-11 13:18:06","382","100","telefono","1"
"18439","23362","160","2","9349","2","4","1","entrante","2026-02-11 13:12:25","2026-02-11 13:21:28","543","57","telefono","0"
"22050","25247","144","5","11179","5","13","6","entrante","2026-02-11 13:14:16","2026-02-11 13:17:59","223","100","telefono","1"
"13486","4253","","2","6839","2","6","4","entrante","2026-02-11 13:15:17","2026-02-11 13:16:39","82","24","voip","0"
"111237","27012","69","5","","5","13","1","entrante","2026-02-11 13:15:33","2026-02-11 13:18:45","192","131","campana","0"
"25165","11992","172","1","12767","1","1","1","entrante","2026-02-11 13:16:57","2026-02-11 13:21:34","277","124","telefono","0"
"37835","28035","39","2","19273","2","5","1","entrante","2026-02-11 13:17:11","2026-02-11 13:24:06","415","90","telefono","0"
"91051","9326","141","4","","4","11","7","entrante","2026-02-11 13:18:49","2026-02-11 13:20:06","77","0","telefono","0"
"42537","3712","128","1","21662","1","2","1","entrante","2026-02-11 13:19:30","2026-02-11 13:22:17","167","51","voip","0"
"35593","9872","52","2","18115","2","6","6","entrante","2026-02-11 13:19:53","2026-02-11 13:31:53","720","113","telefono","1"
"18112","25472","","3","9171","3","8","4","entrante","2026-02-11 13:20:27","2026-02-11 13:21:00","33","52","telefono","0"
"120818","13662","32","5","","5","14","1","entrante","2026-02-11 13:20:49","2026-02-11 13:25:17","268","92","campana","0"
"120801","11799","","2","","2","6","4","entrante","2026-02-11 13:21:01","2026-02-11 13:21:53","52","98","telefono","0"
"35209","27430","2","5","17912","5","13","1","entrante","2026-02-11 13:21:01","2026-02-11 13:24:54","233","59","telefono","0"
"70021","13224","","1","","1","2","5","entrante","2026-02-11 13:21:21","2026-02-11 13:22:16","55","93","telefono","0"
"6325","7403","116","2","3205","2","4","3","entrante","2026-02-11 13:23:57","2026-02-11 13:36:58","781","35","telefono","1"
"5212","14874","67","3","2639","3","9","6","entrante","2026-02-11 13:24:28","2026-02-11 13:28:34","246","66","voip","1"
"39596","14667","180","2","20179","2","6","3","entrante","2026-02-11 13:27:21","2026-02-11 13:35:52","511","114","telefono","1"
"121019","9033","104","5","","5","14","3","entrante","2026-02-11 13:28:36","2026-02-11 13:30:52","136","60","telefono","1"
"68921","24067","11","2","","2","5","1","entrante","2026-02-11 13:29:06","2026-02-11 13:37:44","518","104","telefono","0"
"19518","21580","39","2","9909","2","4","2","entrante","2026-02-11 13:29:29","2026-02-11 13:34:22","293","80","voip","1"
"65346","15549","169","5","","5","14","1","entrante","2026-02-11 13:31:38","2026-02-11 13:36:04","266","110","telefono","0"
"62232","7707","110","3","","3","8","1","entrante","2026-02-11 13:31:52","2026-02-11 13:34:04","132","6","telefono","0"
"123118","392","114","3","","3","9","7","entrante","2026-02-11 13:32:46","2026-02-11 13:34:06","80","54","telefono","0"
"20144","23744","80","1","10220","1","2","3","entrante","2026-02-11 13:32:59","2026-02-11 13:37:49","290","50","campana","1"
"63274","27439","55","2","","2","4","3","entrante","2026-02-11 13:33:02","2026-02-11 13:39:44","402","141","telefono","1"
"25175","10951","5","3","12772","3","9","1","entrante","2026-02-11 13:33:40","2026-02-11 13:37:39","239","84","voip","0"
"110454","24396","39","2","","2","5","1","entrante","2026-02-11 13:33:43","2026-02-11 13:40:50","427","67","telefono","0"
"41621","1810","26","5","21209","5","15","3","entrante","2026-02-11 13:38:31","2026-02-11 13:42:15","224","69","telefono","1"
"93769","8817","43","4","","4","11","1","saliente","2026-02-11 13:41:47","2026-02-11 13:44:11","144","58","telefono","0"
"20084","18533","134","2","10196","2","5","2","entrante","2026-02-11 13:42:00","2026-02-11 13:50:36","516","146","telefono","1"
"119890","25143","25","1","","1","1","1","saliente","2026-02-11 13:42:38","2026-02-11 13:50:42","484","75","telefono","0"
"20964","25566","84","3","10647","3","8","6","entrante","2026-02-11 13:43:36","2026-02-11 13:49:02","326","44","campana","1"
"46594","1263","124","2","23710","2","4","2","entrante","2026-02-11 13:46:53","2026-02-11 13:52:19","326","146","voip","1"
"79566","29711","25","1","","1","2","1","entrante","2026-02-11 13:49:15","2026-02-11 13:53:11","236","96","voip","0"
"14999","11106","57","5","7589","5","14","1","entrante","2026-02-11 13:49:24","2026-02-11 13:55:06","342","63","voip","0"
"86116","27999","174","2","","2","5","1","entrante","2026-02-11 13:49:50","2026-02-11 13:56:31","401","125","telefono","0"
"67678","26679","21","1","","1","1","6","entrante","2026-02-11 13:49:55","2026-02-11 13:51:50","115","30","telefono","1"
"79757","26482","144","5","","5","14","1","entrante","2026-02-11 13:50:01","2026-02-11 13:56:04","363","79","campana","0"
"83119","1738","82","2","","2","6","1","entrante","2026-02-11 13:51:28","2026-02-11 13:58:36","428","111","voip","0"
"100047","19842","61","2","","2","5","1","saliente","2026-02-11 13:53:00","2026-02-11 14:03:07","607","135","campana","0"
"50939","29600","77","2","25903","2","6","6","entrante","2026-02-11 13:53:51","2026-02-11 14:06:45","774","262","telefono","1"
"39103","16226","110","3","19914","3","8","7","entrante","2026-02-11 13:53:54","2026-02-11 13:58:41","287","9","campana","0"
"116639","12330","85","1","","1","2","3","entrante","2026-02-11 13:53:57","2026-02-11 13:56:39","162","80","voip","1"
"90976","23723","172","1","","1","2","1","entrante","2026-02-11 13:54:31","2026-02-11 14:01:13","402","84","telefono","0"
"5458","18962","49","1","2760","1","3","3","entrante","2026-02-11 13:54:36","2026-02-11 13:58:55","259","26","campana","1"
"107749","711","105","5","","5","13","1","entrante","2026-02-11 13:54:55","2026-02-11 13:57:23","148","138","telefono","0"
