id_pago,id_factura,fecha_pago,valor_pagado,metodo_pago,estado_pago
39693,52880,2026-02-01,177790,tarjeta_debito,aplicado
39694,52881,2026-03-24,162280,tarjeta_debito,aplicado
39695,52883,2025-12-21,37023,tarjeta_credito,aplicado
39696,52885,2026-04-25,45834,efectivo,aplicado
39698,52887,2025-12-16,93554,tarjeta_debito,aplicado
39699,52889,2025-11-02,24518,recaudo_externo,parcial
39700,52890,2025-11-23,23028,pse,parcial
39701,52891,2025-12-07,74593,tarjeta_credito,aplicado
39702,52892,2026-01-23,73094,pse,aplicado
39703,52893,2026-02-20,79597,recaudo_externo,aplicado
39704,52896,2026-02-01,32417,tarjeta_credito,aplicado
39705,52899,2026-05-01,90627,recaudo_externo,aplicado
39707,52902,2025-10-14,195846,pse,aplicado
39708,52903,2025-12-22,180484,pse,aplicado
39710,52905,2026-03-28,197049,tarjeta_debito,aplicado
39711,52906,2025-11-01,38914,transferencia,aplicado
39712,52907,2025-12-02,50720,transferencia,aplicado
39713,52909,2025-10-24,191857,pse,aplicado
39714,52911,2026-01-29,203489,pse,aplicado
39715,52912,2026-02-24,202745,transferencia,aplicado
39716,52914,2026-05-06,205643,pse,aplicado
39717,52916,2026-01-02,51439,efectivo,aplicado
39718,52917,2025-10-10,271804,tarjeta_credito,aplicado
39719,52918,2026-02-02,270797,recaudo_externo,aplicado
39720,52919,2026-02-18,274780,pse,aplicado
39721,52920,2026-03-27,265776,efectivo,aplicado
39722,52921,2025-10-08,18785,tarjeta_debito,aplicado
39723,52923,2026-02-26,20850,tarjeta_credito,aplicado
39724,52926,2026-03-29,44379,tarjeta_debito,parcial
39725,52927,2025-10-16,35368,pse,aplicado
39726,52928,2026-03-20,340650,recaudo_externo,aplicado
39727,52929,2025-11-04,96491,tarjeta_debito,aplicado
39728,52930,2026-01-07,102369,pse,aplicado
39730,52933,2026-01-22,21241,transferencia,parcial
39731,52935,2025-11-11,37556,transferencia,aplicado
39732,52937,2025-10-10,57642,efectivo,aplicado
39734,52940,2026-01-24,145837,recaudo_externo,aplicado
39735,52941,2026-04-13,28450,recaudo_externo,aplicado
39736,52945,2026-04-16,96463,tarjeta_credito,aplicado
39737,52947,2026-03-13,184031,transferencia,aplicado
39738,52949,2025-10-19,44424,transferencia,aplicado
39739,52950,2026-01-17,42604,pse,aplicado
39740,52951,2026-02-24,60622,pse,aplicado
39741,52954,2026-03-01,104180,recaudo_externo,aplicado
39742,52955,2025-10-22,65146,recaudo_externo,aplicado
39743,52956,2025-11-09,50760,pse,aplicado
39745,52958,2026-01-23,50785,recaudo_externo,aplicado
39746,52959,2025-11-01,40548,pse,aplicado
39747,52960,2026-03-19,172886,recaudo_externo,aplicado
39748,52961,2026-04-22,157209,tarjeta_debito,aplicado
39750,52964,2025-10-09,34427,efectivo,aplicado
39751,52965,2025-10-15,65095,tarjeta_credito,aplicado
39753,52968,2026-02-22,20580,tarjeta_credito,aplicado
39754,52969,2025-10-29,172065,transferencia,aplicado
39755,52970,2025-11-30,159876,tarjeta_debito,aplicado
39756,52972,2026-03-06,100316,transferencia,aplicado
39757,52975,2026-01-01,15860,tarjeta_credito,aplicado
39758,52976,2026-03-05,18663,transferencia,aplicado
39759,52977,2026-04-10,17353,tarjeta_credito,aplicado
39760,52978,2025-10-14,37264,tarjeta_credito,aplicado
39761,52979,2025-10-27,55839,tarjeta_credito,aplicado
39762,52980,2025-12-12,29179,tarjeta_credito,parcial
39763,52982,2026-02-05,34204,pse,parcial
39764,52983,2026-02-05,49388,pse,aplicado
39765,52984,2026-04-04,64547,transferencia,aplicado
39766,52985,2026-03-14,23012,tarjeta_credito,parcial
39767,52986,2026-05-02,29916,efectivo,aplicado
39768,52987,2025-10-19,37357,transferencia,aplicado
39769,52988,2025-10-18,34118,tarjeta_credito,aplicado
39770,52989,2025-11-25,50504,tarjeta_debito,aplicado
39771,52991,2025-11-24,58358,pse,aplicado
39772,52992,2025-12-29,51483,pse,aplicado
39773,52994,2025-10-20,97116,recaudo_externo,aplicado
39774,52995,2025-11-20,91212,efectivo,aplicado
39776,52997,2026-02-21,100372,pse,aplicado
39777,52998,2026-03-20,97391,recaudo_externo,aplicado
39778,52999,2025-10-18,191877,tarjeta_debito,aplicado
39780,53002,2026-04-23,177144,pse,aplicado
39781,53004,2026-03-02,41699,recaudo_externo,aplicado
39782,53005,2026-04-28,13293,tarjeta_debito,aplicado
39783,53006,2025-11-16,37462,recaudo_externo,aplicado
39784,53007,2025-10-30,293828,recaudo_externo,aplicado
39785,53008,2026-01-22,306633,pse,aplicado
39786,53009,2026-04-24,292855,recaudo_externo,aplicado
39787,53011,2026-03-14,152913,tarjeta_debito,aplicado
39788,53012,2026-02-16,36402,transferencia,aplicado
39789,53013,2026-03-31,38954,tarjeta_debito,aplicado
39790,53014,2025-10-16,59041,tarjeta_debito,aplicado
39791,53016,2026-02-10,67841,transferencia,aplicado
39792,53018,2025-10-08,31446,recaudo_externo,aplicado
39793,53019,2025-12-29,23569,tarjeta_debito,aplicado
39795,53022,2025-11-15,69182,recaudo_externo,aplicado
39796,53023,2026-03-10,77351,tarjeta_debito,aplicado
39797,53024,2025-11-07,29611,recaudo_externo,aplicado
39798,53025,2025-10-11,56946,tarjeta_credito,aplicado
39799,53026,2025-12-31,42542,tarjeta_credito,aplicado
39800,53029,2026-03-25,89298,tarjeta_debito,aplicado
39801,53031,2026-03-04,37259,tarjeta_credito,aplicado
39802,53032,2026-01-17,86949,efectivo,aplicado
39803,53033,2026-03-03,98588,efectivo,aplicado
39805,53035,2025-11-01,106236,tarjeta_debito,aplicado
39806,53036,2025-11-19,106827,recaudo_externo,aplicado
39807,53037,2025-12-08,99117,efectivo,aplicado
39808,53038,2026-02-12,58591,tarjeta_credito,parcial
39809,53039,2026-03-03,107445,tarjeta_debito,aplicado
39810,53043,2026-03-02,137252,efectivo,aplicado
39811,53044,2026-04-08,133451,pse,aplicado
39812,53045,2025-10-15,258890,recaudo_externo,aplicado
39813,53046,2025-12-30,271600,recaudo_externo,aplicado
39815,53050,2025-12-09,106973,pse,aplicado
39816,53051,2026-03-20,104167,recaudo_externo,aplicado
39818,53053,2026-01-29,95195,efectivo,aplicado
39819,53054,2026-04-24,84973,tarjeta_debito,parcial
39820,53056,2025-10-27,74340,transferencia,aplicado
39821,53058,2026-03-09,57816,pse,aplicado
39822,53060,2026-03-23,48726,tarjeta_debito,aplicado
39824,53062,2025-11-05,60437,transferencia,parcial
39825,53063,2026-02-09,232615,tarjeta_credito,aplicado
39826,53064,2026-03-25,61401,recaudo_externo,parcial
39827,53066,2026-02-13,31136,tarjeta_credito,aplicado
39828,53070,2026-01-23,72491,tarjeta_credito,aplicado
39829,53071,2026-05-02,39702,tarjeta_debito,parcial
39830,53072,2026-01-11,25590,tarjeta_debito,aplicado
39831,53073,2025-10-08,25296,tarjeta_debito,aplicado
39832,53074,2026-02-13,30460,pse,aplicado
39833,53076,2026-01-17,11661,efectivo,parcial
39834,53077,2025-12-16,170396,recaudo_externo,aplicado
39835,53078,2026-01-17,171261,recaudo_externo,aplicado
39836,53079,2026-03-31,158243,tarjeta_debito,aplicado
39837,53080,2025-10-11,24360,tarjeta_credito,aplicado
39839,53084,2026-04-02,90501,tarjeta_credito,aplicado
39840,53085,2026-04-09,89106,recaudo_externo,aplicado
39841,53086,2025-10-23,36676,recaudo_externo,aplicado
39842,53087,2026-04-17,47644,recaudo_externo,aplicado
39843,53089,2025-12-07,32834,tarjeta_debito,aplicado
39844,53090,2025-12-20,30657,transferencia,aplicado
39845,53091,2026-01-21,38435,efectivo,aplicado
39846,53092,2026-02-27,35031,efectivo,aplicado
39847,53094,2025-10-22,37925,transferencia,aplicado
39848,53095,2026-04-22,22305,pse,aplicado
39849,53096,2026-05-05,69949,transferencia,aplicado
39850,53098,2025-10-13,29064,transferencia,aplicado
39851,53100,2026-02-14,20106,transferencia,aplicado
39852,53101,2026-03-07,35213,tarjeta_debito,aplicado
39853,53102,2025-10-23,183390,tarjeta_credito,aplicado
39855,53104,2026-03-10,184611,efectivo,aplicado
39856,53105,2025-10-23,30133,efectivo,aplicado
39857,53106,2025-12-26,22083,efectivo,aplicado
39858,53107,2026-05-02,23277,tarjeta_debito,aplicado
39861,53110,2025-10-07,56056,tarjeta_credito,aplicado
39862,53111,2026-02-17,57155,efectivo,aplicado
39863,53113,2025-10-26,32484,pse,aplicado
39864,53115,2025-10-27,288166,tarjeta_debito,aplicado
39865,53116,2025-12-26,280158,transferencia,aplicado
39866,53118,2025-10-20,184955,transferencia,aplicado
39867,53120,2026-02-21,198402,efectivo,aplicado
39868,53122,2025-10-15,64405,recaudo_externo,aplicado
39869,53123,2025-11-18,69322,tarjeta_credito,aplicado
39870,53125,2025-12-10,105969,tarjeta_debito,aplicado
39871,53126,2026-03-14,111917,tarjeta_credito,aplicado
39872,53127,2025-12-17,34943,pse,aplicado
39873,53128,2026-02-10,35394,recaudo_externo,aplicado
39874,53129,2026-04-12,48433,transferencia,aplicado
39875,53130,2025-10-19,36953,efectivo,aplicado
39876,53131,2025-12-27,45833,recaudo_externo,aplicado
39877,53132,2026-04-20,40253,pse,aplicado
39878,53134,2026-03-22,40846,efectivo,aplicado
39879,53135,2025-11-02,52465,transferencia,parcial
39880,53136,2026-03-24,59281,transferencia,parcial
39881,53137,2026-04-20,80518,pse,aplicado
39883,53139,2025-10-30,71879,transferencia,aplicado
39884,53140,2026-02-06,69976,tarjeta_debito,aplicado
39885,53141,2026-04-07,72770,pse,aplicado
39886,53145,2026-02-24,21154,recaudo_externo,parcial
39887,53146,2026-04-14,76597,recaudo_externo,aplicado
39888,53147,2025-10-26,22373,tarjeta_credito,aplicado
39889,53148,2025-12-11,22810,tarjeta_debito,aplicado
39890,53149,2025-10-28,39558,transferencia,aplicado
39892,53152,2025-10-28,110121,transferencia,aplicado
39893,53153,2025-12-21,95322,tarjeta_debito,aplicado
39894,53155,2025-11-17,156723,recaudo_externo,parcial
39895,53157,2026-03-10,278032,pse,aplicado
39897,53160,2026-02-18,22811,tarjeta_debito,aplicado
39898,53161,2025-11-07,222043,pse,aplicado
39899,53162,2025-12-01,210238,tarjeta_credito,aplicado
39901,53166,2026-04-12,22076,tarjeta_credito,parcial
39903,53168,2025-11-02,66703,tarjeta_credito,aplicado
39904,53169,2026-03-25,59019,tarjeta_credito,aplicado
39905,53170,2026-05-03,57364,efectivo,aplicado
39906,53171,2025-10-20,85172,recaudo_externo,aplicado
39907,53172,2025-11-28,82857,efectivo,aplicado
39908,53173,2026-02-01,98801,pse,aplicado
39910,53177,2025-11-15,7463,recaudo_externo,parcial
39912,53180,2026-03-11,339841,recaudo_externo,aplicado
39913,53181,2025-11-05,208551,tarjeta_debito,aplicado
39914,53182,2025-11-22,198839,transferencia,aplicado
39915,53183,2026-01-14,209220,tarjeta_debito,aplicado
39916,53184,2026-03-07,198889,transferencia,aplicado
39917,53185,2026-05-02,203858,transferencia,aplicado
39918,53186,2025-10-12,38998,pse,aplicado
39919,53187,2025-10-21,43456,transferencia,aplicado
39920,53188,2025-12-31,55388,efectivo,aplicado
39921,53189,2026-03-23,42863,pse,aplicado
39922,53191,2026-02-01,86903,pse,aplicado
39923,53192,2026-02-19,88816,pse,aplicado
39924,53194,2026-02-26,56790,tarjeta_credito,aplicado
39925,53196,2026-02-17,36902,tarjeta_credito,aplicado
39926,53198,2026-01-01,110207,pse,aplicado
39927,53199,2026-04-25,101645,tarjeta_debito,aplicado
39928,53200,2025-10-15,39378,tarjeta_credito,aplicado
39929,53201,2026-01-09,16280,transferencia,parcial
39930,53202,2026-02-12,32817,pse,aplicado
39931,53203,2025-10-18,302727,efectivo,aplicado
39932,53205,2026-01-01,290372,efectivo,aplicado
39934,53207,2026-03-05,19850,pse,aplicado
39935,53208,2025-10-20,16049,tarjeta_debito,aplicado
39936,53209,2025-12-09,28367,recaudo_externo,aplicado
39937,53210,2026-02-12,32438,transferencia,aplicado
39938,53211,2026-04-27,19098,tarjeta_debito,aplicado
39939,53212,2025-11-01,23394,efectivo,aplicado
39940,53213,2025-12-08,23425,transferencia,aplicado
39941,53214,2026-02-22,17405,tarjeta_credito,aplicado
39942,53216,2026-04-23,25624,tarjeta_credito,aplicado
39943,53217,2025-10-12,28075,recaudo_externo,aplicado
39944,53219,2026-01-25,67677,recaudo_externo,aplicado
39945,53220,2026-02-18,55823,transferencia,aplicado
39946,53221,2025-11-04,22793,efectivo,aplicado
39947,53223,2025-10-18,86303,transferencia,aplicado
39948,53225,2026-01-19,82345,transferencia,aplicado
39949,53227,2026-01-15,278057,recaudo_externo,aplicado
39950,53228,2026-03-26,273689,tarjeta_debito,aplicado
39951,53230,2025-10-27,67862,tarjeta_credito,aplicado
39952,53231,2025-12-02,31314,tarjeta_credito,parcial
39953,53232,2026-01-23,16344,tarjeta_credito,parcial
39954,53233,2026-02-13,69594,tarjeta_debito,aplicado
39955,53234,2025-10-13,85220,transferencia,aplicado
39956,53236,2025-10-29,86106,tarjeta_debito,aplicado
39957,53237,2026-03-06,94015,tarjeta_debito,aplicado
39958,53239,2026-03-22,89048,recaudo_externo,aplicado
39959,53240,2026-03-20,34796,transferencia,aplicado
39960,53241,2026-02-24,142042,tarjeta_debito,aplicado
39961,53242,2026-05-20,104931,efectivo,parcial
39962,53243,2025-10-27,29660,pse,aplicado
39963,53245,2026-05-03,24183,transferencia,aplicado
39964,53246,2025-11-02,300564,efectivo,aplicado
39965,53247,2025-11-22,301372,efectivo,aplicado
39966,53249,2026-03-25,310475,efectivo,aplicado
39967,53250,2025-10-23,38532,tarjeta_debito,aplicado
39968,53251,2026-04-09,46632,pse,aplicado
39969,53253,2025-10-22,45646,recaudo_externo,aplicado
39970,53254,2025-11-14,43958,tarjeta_debito,aplicado
39971,53255,2026-03-01,33131,recaudo_externo,aplicado
39972,53256,2026-04-03,306064,recaudo_externo,aplicado
39973,53257,2026-04-28,315314,pse,aplicado
39974,53258,2025-10-20,17824,transferencia,aplicado
39975,53259,2025-12-22,16113,efectivo,aplicado
39976,53260,2026-02-14,24933,tarjeta_credito,aplicado
39977,53261,2025-10-12,309446,tarjeta_debito,aplicado
39978,53262,2025-11-26,298141,tarjeta_credito,aplicado
39981,53267,2025-10-24,58167,tarjeta_debito,aplicado
39983,53269,2026-02-28,61453,pse,aplicado
39984,53270,2026-04-05,74835,tarjeta_credito,aplicado
39985,53271,2026-01-30,345481,efectivo,aplicado
39986,53272,2026-05-01,340115,transferencia,aplicado
39987,53273,2025-11-09,45805,transferencia,parcial
39988,53275,2026-01-21,67499,recaudo_externo,aplicado
39989,53276,2026-02-13,81282,transferencia,aplicado
39990,53279,2026-03-21,150544,efectivo,aplicado
39991,53280,2025-12-24,24665,pse,aplicado
39992,53281,2026-04-08,22009,efectivo,aplicado
39993,53282,2026-01-17,75771,efectivo,aplicado
39994,53284,2026-02-17,227329,tarjeta_credito,aplicado
39995,53287,2025-12-19,34683,pse,aplicado
39996,53288,2026-03-08,172218,transferencia,aplicado
39998,53291,2025-11-21,39476,pse,aplicado
39999,53292,2025-12-19,33898,pse,aplicado
40000,53293,2026-04-11,37947,transferencia,aplicado
40001,53295,2025-12-31,304103,pse,aplicado
40002,53296,2026-02-13,292713,recaudo_externo,aplicado
40003,53297,2026-03-09,293589,recaudo_externo,aplicado
40004,53299,2026-02-15,163642,tarjeta_credito,aplicado
40005,53300,2025-11-13,202356,efectivo,aplicado
40006,53301,2025-12-29,202335,pse,aplicado
40007,53302,2026-03-18,215772,transferencia,aplicado
40008,53303,2026-04-13,206836,tarjeta_credito,aplicado
40009,53304,2025-10-07,30046,tarjeta_debito,aplicado
40010,53305,2026-02-13,25749,recaudo_externo,aplicado
40011,53306,2026-05-02,27480,recaudo_externo,aplicado
40012,53307,2025-10-21,259893,pse,aplicado
40013,53308,2026-02-24,269445,efectivo,aplicado
40014,53310,2026-02-23,55444,transferencia,parcial
40016,53313,2026-01-16,206836,pse,aplicado
40017,53314,2026-02-21,192654,tarjeta_debito,aplicado
40021,53319,2025-11-05,72686,recaudo_externo,aplicado
40022,53320,2025-12-06,77232,transferencia,aplicado
40023,53321,2026-02-08,69458,tarjeta_credito,aplicado
40024,53322,2026-03-23,72646,tarjeta_credito,aplicado
40025,53323,2026-04-27,72839,tarjeta_credito,aplicado
40026,53325,2026-03-02,66739,tarjeta_credito,aplicado
40027,53326,2026-03-16,79118,tarjeta_debito,aplicado
40028,53327,2026-04-27,80630,recaudo_externo,aplicado
40029,53328,2025-10-12,84345,pse,aplicado
40030,53329,2025-12-23,82464,transferencia,aplicado
40031,53330,2026-03-21,86197,transferencia,aplicado
40032,53331,2025-10-17,154468,transferencia,aplicado
40033,53332,2025-11-28,141274,recaudo_externo,aplicado
40034,53336,2026-01-07,53995,recaudo_externo,aplicado
40035,53337,2026-03-05,56824,recaudo_externo,aplicado
40036,53338,2026-03-19,64397,recaudo_externo,aplicado
40037,53340,2025-11-03,40988,tarjeta_debito,aplicado
40039,53342,2026-04-10,51851,transferencia,aplicado
40040,53343,2025-10-09,306004,recaudo_externo,aplicado
40041,53344,2025-12-11,293844,efectivo,aplicado
40042,53345,2026-02-27,298998,transferencia,aplicado
40043,53347,2026-03-20,25450,efectivo,aplicado
40044,53348,2025-10-21,43761,tarjeta_debito,aplicado
40045,53349,2025-10-28,29064,tarjeta_credito,aplicado
40046,53350,2025-10-26,73292,tarjeta_credito,aplicado
40047,53351,2026-01-16,59991,tarjeta_debito,aplicado
40048,53353,2025-12-17,19490,recaudo_externo,aplicado
40049,53354,2026-02-22,30570,transferencia,aplicado
40050,53355,2026-05-26,30322,transferencia,parcial
40051,53356,2025-10-18,44617,tarjeta_credito,aplicado
40052,53357,2026-02-22,40349,recaudo_externo,aplicado
40053,53360,2025-11-25,65296,recaudo_externo,aplicado
40054,53361,2026-04-16,34271,transferencia,aplicado
40055,53363,2026-02-06,310115,tarjeta_debito,aplicado
40056,53365,2025-12-20,41334,pse,aplicado
40057,53366,2025-11-07,69170,transferencia,aplicado
40058,53367,2025-11-13,69918,tarjeta_debito,aplicado
40059,53368,2026-02-18,75000,pse,aplicado
40060,53369,2026-03-24,67524,transferencia,aplicado
40061,53370,2025-11-04,64548,transferencia,aplicado
40062,53371,2025-11-25,54044,recaudo_externo,aplicado
40063,53373,2026-01-20,57904,tarjeta_debito,aplicado
40064,53375,2025-10-18,37928,tarjeta_debito,aplicado
40065,53376,2026-01-16,22650,pse,parcial
40067,53379,2025-10-20,19521,pse,aplicado
40068,53380,2025-12-31,20217,transferencia,aplicado
40069,53381,2026-01-11,30195,tarjeta_debito,aplicado
40070,53382,2025-10-11,86798,tarjeta_debito,aplicado
40071,53385,2025-10-24,283149,tarjeta_credito,aplicado
40072,53386,2025-11-19,296700,tarjeta_debito,aplicado
40073,53387,2026-01-11,45355,transferencia,aplicado
40074,53388,2026-04-01,43064,pse,aplicado
40075,53389,2025-11-02,21385,transferencia,aplicado
40076,53391,2026-02-28,37598,efectivo,aplicado
40077,53392,2025-10-29,38805,tarjeta_credito,aplicado
40078,53394,2025-10-22,53262,transferencia,aplicado
40080,53396,2025-12-26,63881,efectivo,aplicado
40081,53397,2026-03-26,99599,pse,aplicado
40082,53399,2025-11-02,286812,efectivo,aplicado
40083,53401,2025-10-07,43844,transferencia,aplicado
40084,53402,2026-03-04,41471,tarjeta_debito,aplicado
40085,53403,2026-04-14,31772,recaudo_externo,aplicado
40086,53404,2025-10-26,197991,efectivo,aplicado
40087,53408,2025-10-19,124810,recaudo_externo,aplicado
40088,53409,2025-11-20,113360,efectivo,aplicado
40090,53411,2026-02-08,120362,tarjeta_debito,aplicado
40091,53412,2026-04-28,110958,recaudo_externo,aplicado
40092,53413,2026-02-12,55807,pse,aplicado
40093,53414,2026-03-14,69255,tarjeta_credito,aplicado
40094,53415,2025-10-24,55854,pse,aplicado
40095,53418,2026-04-12,29376,tarjeta_credito,parcial
40096,53419,2026-04-23,39074,recaudo_externo,aplicado
40097,53420,2025-10-12,26436,tarjeta_debito,aplicado
40098,53422,2026-04-30,33252,recaudo_externo,aplicado
40099,53424,2025-12-01,89920,transferencia,aplicado
40100,53425,2026-03-24,87327,tarjeta_debito,aplicado
40101,53426,2026-05-05,85888,transferencia,aplicado
40102,53428,2025-12-20,50008,transferencia,aplicado
40103,53432,2026-02-28,16739,pse,aplicado
40104,53433,2026-04-15,30024,efectivo,aplicado
40105,53434,2025-10-31,26716,tarjeta_debito,aplicado
40106,53435,2025-10-25,40743,transferencia,aplicado
40108,53438,2026-04-23,36526,pse,aplicado
40109,53439,2025-10-03,88248,efectivo,aplicado
40110,53441,2026-04-27,95651,tarjeta_debito,aplicado
40111,53442,2025-10-15,28911,tarjeta_debito,aplicado
40114,53445,2026-04-11,22866,pse,aplicado
